"business_id","name","address","city","state","zipcode","total_checkin","num_review","business_rating"
"4Kx4oHpGEcp7lX50dTJZYQ","Student Helping Hands","","Scottsdale","AZ","85251",1,3,"5"
"ndE42tcNzqjSEW_Ciz2BOw","Penn Avenue Fish Company","308 Forbes Ave","Pittsburgh","PA","15222",333,78,"3.8461538461538463"
"QbbpMJiSU4M5g3x-q-lLuQ","Blumenthal Performing Arts","130 N Tryon St","Charlotte","NC","28202",325,19,"4.526315789473684"
"Jp4Vo0VRqpGvULCkc01GEg","Paradise Palms","1517 E Colter St","Phoenix","AZ","85014",69,13,"4.384615384615385"
"4i1AM_8rL1M2nd9xTpE1kg","The Morning Cup & More","202 N Race St","Urbana","IL","61801",NULL,5,"4.4"
"fwcDItjBMpHSfH6gOUrZiA","Chilly Willie''s","5651 S Grand Canyon Dr, Ste 140","Las Vegas","NV","89148",74,33,"3.6363636363636362"
"mbfu9ag4VQYIi6dvhCX2dQ","Taqueria La Unica","2801 Central Ave","Charlotte","NC","28205",11,9,"2.6666666666666665"
"y3otpml08iLWdX5RCrWnbA","Ricardo''s Mexican Food","20020 N 59th Ave","Glendale","AZ","85308",124,56,"3.9107142857142856"
"YH9louUrRpucqk8tuHQeCQ","MB Steak","4455 Paradise Rd","Las Vegas","NV","89169",12,10,"3.6"
"l4aOxIebSHm503N0uWeyPw","The Palladium","4111 N. Drinkwater Blvd.","Scottsdale","AZ","85251",1973,23,"2.391304347826087"
"ESQoAgfEMZFE7PQN-OKLMg","Comoncy","7301 E Indian Plz","Scottsdale","AZ","85251",1724,55,"3.8545454545454545"
"Gr3r6x9JWYJ60SV_d6GkYA","Xtreme Nail Spa","6789 W Charleston Blvd, Ste A","Las Vegas","NV","89146",12,6,"4.333333333333333"
"oxCjYws7z_G3SdIOnvVhKw","Patina Decor","1300 S Main St, Ste 140","Las Vegas","NV","89104",51,13,"4.769230769230769"
"2ehEw8EFYVwefZTxDeiERw","Basilico Italian Restaurant","10155 E Via Linda","Scottsdale","AZ","85258",27,9,"4.444444444444445"
"Co4cQNWyAYv7Hw8jKcEKJg","Yogurtland","4513 N Scottsdale Rd, Ste 118","Scottsdale","AZ","85251",2453,147,"4.54421768707483"
"ttyES_e7ej6fPjBY8aGapg","Re-Bath of Las Vegas","5195 S Valley View Blvd","Las Vegas","NV","89118",3,10,"2.6"
"wHwHmozyqtIE5U3uTtvpuA","Coffee Hunter","7425 S Eastern Ave, Ste 102","Henderson","NV","89123",801,104,"4.538461538461538"
"0J_ihN4wvSElzlFilMhKtQ","Albertsons","20255 N 59th Ave","Glendale","AZ","85308",263,9,"3.888888888888889"
"yZ0Ly75hbFx7M-9vDzrS4g","Cafe Rio Arrowhead","16955 N 75th Ave","Peoria","AZ","85382",18,22,"3.409090909090909"
"K0dp91jd_vqW4uNgvW6oag","Valliant''s Diner","3418 Babcock Blvd","Pittsburgh","PA","15237",44,20,"2.75"
"tS2Y2hMWZMvwjiY3z6LuUg","Regions Bistro & Bar","690 South Mill Ave.","Tempe","AZ","85281",2,11,"2.1818181818181817"
"O96uC_bnRZKqvm6XOXTSXA","Happy Nails","11251 S Eastern Ave, Ste 130","Henderson","NV","89052",86,34,"4.5"
"TPJO55zWyo2CeeXQvOre8A","Tastebuds","1400 E 30th St","Cleveland","OH","44114",132,34,"4.5"
"7FvDsYqtij_BbaGVtnSSyg","Aloft Scottsdale","4415 North Civic Center Plz","Scottsdale","AZ","85251",59,17,"3.1176470588235294"
"aGAeYVf2sBygo2OJJBbuIg","Hi Fi Kitchen & Cocktails","4420 N Saddlebag Trl","Scottsdale","AZ","85251",2287,145,"3.0551724137931036"
"YNut5B1o3FDtcdzwf9F_bw","Paradise Biryani Pointe","9601 N Tryon St, Ste F","Charlotte","NC","28262",10,18,"2.111111111111111"
"LnKoH4eWM1mznCDOLrEpWQ","Moreno''s Mexican Grill","829 S Rural Ave","Tempe","AZ","85281",21,18,"3.611111111111111"
"m3taaBl26JJIpZq4hguRWQ","LeSueur Car Company","1109 E Curry Rd","Tempe","AZ","85281",75,52,"4.5576923076923075"
"0nasnxiDSVmFmh7s9sxBAQ","Sleep Inn Airport - Billy Graham Parkway","701 Yorkmont","Charlotte","NC","28217",31,11,"3.4545454545454546"
"-t2biThgNjMgB0kqx2fiVQ","Kmart","6767 W Bell Rd","Glendale","AZ","85308",30,6,"2.5"
"SXdn9Ml4_o9YszOV3HyOzQ","Gilbert Air","511 W Guadalupe Rd, Ste 13","Gilbert","AZ","85233",NULL,12,"4"
"GGecutXeoEVlYKoxVo2WPA","Mixteca Mexican Food","6731 W Bell Rd","Glendale","AZ","85308",418,149,"3.51006711409396"
"oZWFEn4nO6pvL886BnnUlw","Esthetics By Faith","7037 E 1st Ave, Ste C","Scottsdale","AZ","85251",25,17,"4.647058823529412"
"9MMxOuaRpef7ckyH4WupcQ","Salsitas","6538 W Thomas Rd","Phoenix","AZ","85033",21,7,"3.2857142857142856"
"h3WXAep5wtlTfd3kMQYj_w","European Wax Center","20118 N 67th Ave, Ste 306","Glendale","AZ","85308",155,47,"4.297872340425532"
"TaDZlLT-jqg1fHF5E4atuw","Coughing Canary","7156 E Thomas Rd","Scottsdale","AZ","85251",101,21,"3.6666666666666665"
"BH-yy8v4K0oFiXdykwB-GQ","Wheel Specialists","701 S Perry Ln","Tempe","AZ","85281",47,28,"4.714285714285714"
"3wGsvZj5-_YtM-4D4JndDQ","Sunny''s Diner","1825 E University Dr","Tempe","AZ","85281",572,164,"3.8536585365853657"
"hwCUmc_IZQDHjxJjjFPdlQ","The LEGO Store","7700 W Arrowhead Towne Ctr, Ste 1109","Glendale","AZ","85308",85,9,"4.666666666666667"
"tt5sY_c1egH1O5g0dGaASw","Days Inn","502 W Camelback Rd","Phoenix","AZ","85013",40,9,"1.6666666666666667"
"JUUBU5z1VJWvT1Fy_O_7EA","Nevada L. Nails and Spa","3280 East Tropicana Ave, Ste S","Las Vegas","NV","89121",15,25,"4.6"
"oSI3qAZI_zhd91twB-ivqA","Tutti Santi by Nina","19420 N 59th Ave, Ste C117","Glendale","AZ","85308",119,50,"3.98"
"0_zwC5tHrz_4wna4zmCnpA","Advantage Rent A Car","1805 E Sky Harbor Cir S","Phoenix","AZ","85034",10,15,"1.5333333333333332"
"Ax8Ijm-iiEaKZgQyiPU7CQ","Camden Hayden","800 E Curry Rd","Tempe","AZ","85281",85,6,"4.166666666666667"
"o_c0WUj8o_9f10nCdTwBnw","Comeley Nails","4601 E Ray Rd","Phoenix","AZ","85044",33,17,"3.764705882352941"
"xiRwveSh0L087aiQvB8uiA","McDonalds","17640 W Elliot Rd","Goodyear","AZ","85338",35,13,"1.3846153846153846"
"PlsB30q5bR2raPMpuN1Wuw","Waffle House","501 Westinghouse Blvd","Charlotte","NC","28273",60,7,"2.7142857142857144"
"jBt3RYeSY0G2n40vhgTb0A","Stars Dental","7910 S Rainbow Blvd, Ste 125","Las Vegas","NV","89139",41,5,"4.2"
"dpq2cr7kKFvHqu0IQv6HrQ","Signature Smiles","4670 S Fort Apache Rd, Ste 120","Las Vegas","NV","89147",5,9,"4.888888888888889"
"IStRXbJB_5twlcCCEdmPfg","Milan Spa and Nails","9813 S Blvd","Charlotte","NC","28273",19,6,"4.5"
"GQ9WqvuOKi0RaVJBFlDClg","Nailed & Lashed","8320 W Sahara Ave, Ste 110","Las Vegas","NV","89117",122,25,"4.32"
"4IUhqNSXMp-jo8_B6qQ3dw","Creations Boutique","740 S Mill Ave","Tempe","AZ","85281",3,4,"3.75"
"nDZWoEznY5-oSCc2HvoMtA","Villa Francesca","321 N Caldwell St","Charlotte","NC","28202",303,53,"3.7547169811320753"
"V4OyQ33zfLSHIMaAX4GwrQ","Cluck ''N Cup","2135 Southend Dr, Ste 109","Charlotte","NC","28203",184,57,"3.8947368421052633"
"EC7NrIHKk6i3US_XJlDWDA","Julio''s Too","7305 E Camelback Rd","Scottsdale","AZ","85251",1201,114,"4.052631578947368"
"6Mu2xsqytDoYyRozYG_F0Q","The TEAM 4 Results","6900 E Camelback Rd","Scottsdale","AZ","85251",NULL,2,"5"
"ks70sdZSAetq9BCPHY8Vjw","Arizona Hair Co","7620 E Indian School, Ste 109","Scottsdale","AZ","85251",47,41,"4.365853658536586"
"Ly_z24Lvt5592TDSMQ0KHQ","Campus Body Salon","1139 E Curry Rd","Tempe","AZ","85281",7,8,"4.5"
"dunZ7E-LwPvkAS6ERVa8gw","Hungry Howie''s Pizza","3515 W Union Hills Dr, Ste 115","Glendale","AZ","85308",12,11,"1.8181818181818181"
"4LJ2jJMeSKmnmGW0xef0Iw","T & K Nails","20219 North 59th Ave, Ste A5","Glendale","AZ","85308",3,5,"5"
"vU6U7AwnRzObOmn3Ub-Vjg","Hotel 502","502 W Camelback Rd","Phoenix","AZ","85013",17,27,"2.444444444444444"
"bfqt-1aJM16SlRVFd0w43g","Arlington Suites","4416 S Tryon St","Charlotte","NC","28217",2,5,"1"
"hvS-3lxc8qwyOUpGBm5sAg","Belleria Pizza & Italian Restaurant","135 E Erie St, Ste 202","Kent","OH","44240",26,17,"3.764705882352941"
"Otn5tFO58w8FQz0TwCJTvA","Wendy''s","2056 S Ellsworth Rd","Mesa","AZ","85209",33,12,"2.1666666666666665"
"guxSo8pMdcSDED3HocOxlA","My Brand Lashes","Look Younger MD, 2610 W Horizon Ridge, Ste 100","Henderson","NV","89052",91,14,"5"
"5b4Ictz1oOdMSl922nzLVw","Chase Bank","6001 Spring Mountain Rd","Las Vegas","NV","89146",96,8,"3.875"
"kHsxuM7B2ZS8dtJIaTnUSQ","Starbucks","340 E McDowell Rd","Phoenix","AZ","85004",56,7,"2.857142857142857"
"BKkEMsA1MsRyDge8uwqQqQ","Yours Truly Restaurants","3725 Medina Rd","Medina","OH","44256",65,26,"2.8461538461538463"
"k7Sy557_ZaQSGHFlZgeJzw","Weiss Restaurant Deli & Bakery","2744 N Green Valley Pkwy","Henderson","NV","89014",1630,345,"4.179710144927536"
"4GjBeipeu2cXxQzzUxS4Iw","Wendy''s","900 N 99th Ave","Avondale","AZ","85323",84,11,"2.5454545454545454"
"BC8nckxDDvKuPdD9NWisEQ","Sheraton Charlotte Airport Hotel","3315 Scott Futrell Dr","Charlotte","NC","28208",297,27,"3.037037037037037"
"mOW-rHdjfDsKLpeWUsGQng","Venere Nails & Spa","5338 Mayfield Rd","Lyndhurst","OH","44124",10,12,"2.9166666666666665"
"AD9b2W2gPZlD8AQHkBIl7w","Vincent''s Pizza Park","8871 Rte 30","Irwin","PA","15642",32,9,"3.2222222222222223"
"Eb97gjJ6mkcx7Y-tFObjEw","Leoni''s Focaccia","7116 E Mercer Ln, Ste 1","Scottsdale","AZ","85254",37,35,"4.771428571428571"
"zDQZZZhb8VOk8EaoN3HeTA","Abacus Inn Chinese Restaurant-Arrowhead","20329 N 59th Ave","Glendale","AZ","85308",233,95,"3.431578947368421"
"5g1RoAVRN0H9xSE3GH1ODA","Midway Chevrolet","2323 W Bell Rd","Phoenix","AZ","85023",169,91,"2.802197802197802"
"aGm-oWfLLUWxQypES1mv9A","Amore Pizza & Wings","10101 E Bell Rd","Scottsdale","AZ","85255",77,11,"3.090909090909091"
"3bOX2JJdoSdxVaL8jXmv0g","Mojo Physio","7721 E Gray Rd, Ste 101","Scottsdale","AZ","85260",6,7,"5"
"i8hkzA5eiUXgbPjN8vK3rQ","Cabo Mexican Restaurant","1306 W Sunset Rd","Henderson","NV","89014",334,73,"3.5616438356164384"
"abkRbKUpoDcSyaRenh10UA","Xpressions Salon and Day Spa","1371 West Warm Springs, Ste A","Henderson","NV","89014",32,11,"3.8181818181818183"
"BB9fhkkfc0K_pKVM6j6U4Q","Grannz Beauty Center","1306 W Craig Rd","Las Vegas","NV","89031",5,4,"1.5"
"dYZqJ2S1ND9KghLIKJg71g","Tacos El Burrito Loco","2401 S Valley View Blvd","Las Vegas","NV","89102",45,18,"3.3333333333333335"
"xO9DVlB9JLIA44WOju3a3Q","Becca''s Corner","9340 W Tropicana Ave","Las Vegas","NV","89147",2,6,"5"
"KGDKa42EVVFOvdgDahBApw","Moda di Capelli Salon","9640 W Tropicana Ave, Studio Salons, Ste 125","Las Vegas","NV","89147",4,26,"4.961538461538462"
"XkvvUNCmLIvOts0OftXegw","Original Pancake House","4170 S Ft Apache Rd","Las Vegas","NV","89147",1460,233,"3.7811158798283264"
"VD2nMpcUITAH4LUD06R__g","Half Price Lawyers","732 S 6th St, Ste 100","Las Vegas","NV","89101",NULL,8,"2.875"
"ktJJMphosVXddoLGG9xR4A","McDonald''s","3175 N Rancho Dr","Las Vegas","NV","89130",62,6,"2.1666666666666665"
"WCQ_hJlH7QFkr0rh2sa6HA","E-Z 8 Motels","1820 S 7th St","Phoenix","AZ","85034",10,7,"1.5714285714285714"
"5k34OJo3BsEaoyMsW86eZg","Chronic Cantina","15 E 6th St","Tempe","AZ","85281",430,61,"3.4098360655737703"
"N_cCvYUP0dQeLKflgoUrXQ","Boka Pizza","455 N 3rd St","Phoenix","AZ","85004",77,56,"3.232142857142857"
"GbcFCQp9VmgMaW_jaMAq_Q","Spaghetti Warehouse","2601 Smallman St","Pittsburgh","PA","15222",225,60,"2.816666666666667"
"khylDqXpc2hTpuEQ154ZNw","Round Table Pizza","7460 W Lake Mead Blvd, Ste 8","Las Vegas","NV","89128",200,23,"3.739130434782609"
"tI_CdRQ-532FFZbqvuMH4w","Sydney''s Martini and Wine Bar","401 N Tryon St, Ste 104","Charlotte","NC","28202",96,40,"3.55"
"NXp83YKDqSEHY4JyDvkQDg","Ha V Nail","16933 Kaufinger St","Huntersville","NC","28078",13,11,"3.1818181818181817"
"WV4De8U1bgQ2nPjUWg0wGQ","Moe''s Burgers","5713 W Glendale Ave","Glendale","AZ","85301",29,15,"4.733333333333333"
"PPT6IlArP1ie4rO4haesDw","Mill''s End Cafe","310 S Mill Ave","Tempe","AZ","85281",7,8,"3.375"
"dugSeJMXfObinfTNrPycQg","La Quinta Inn Cleveland Independence","6161 Quarry Ln","Independence","OH","44131",10,13,"2.5384615384615383"
"lIQMHOjj1iPqOXU8AMd8Iw","Vintage Pointe","6500 Vegas Dr","Las Vegas","NV","89108",NULL,7,"1"
"QBKTIN7GyZ3AMN7cf9VxNQ","Jl Nails","81 W Guadalupe Rd, Ste 104","Gilbert","AZ","85233",7,4,"2.5"
"4EfiNcKSsafogIhAjwv0gg","Rustica Pizzeria","9730 W Tropicana Ave, Ste 140","Las Vegas","NV","89147",361,109,"3.743119266055046"
"fQXo3sLLR5M7J8hTReQ8Vg","Simplicity Laser Hair Removal","8415 N Pima Rd, Ste 255","Scottsdale","AZ","85258",87,34,"3.676470588235294"
"9zBvVY-YeISuDUoUKRU_bQ","Pureluxe Nails and Spa","12210 Copper Way, Ste 220","Charlotte","NC","28277",5,7,"5"
"2FWFAqM-jqKUU8WqHSp-LQ","Asian One","16646 Hawfiled Way Dr, Ste 104","Charlotte","NC","28277",42,18,"3.7222222222222223"
"RZjCS8U_UuZaAmo5YawkOg","Hal O Penos Mexican Cafe","3575 W Northern Ave","Phoenix","AZ","85051",22,13,"4.230769230769231"
"SLx-vB9LnRtC83oAeVdAuA","A18 Baraoke","5115 Spring Mountain Rd, Ste 228","Las Vegas","NV","89146",101,32,"4.5625"
"yB7zHDBqpu5U5TpaWpR6Hw","WHASN Southern Hills","6080 S Fort Apache Rd, Ste 110","Las Vegas","NV","89148",1,16,"3.625"
"avcKxfAIAImSWv8bKcnGzg","Club Luxx","136 E Washington St","Phoenix","AZ","85004",25,7,"2.2857142857142856"
"HKoPaMZc1iG8XYzYRhwBKw","Rosati''s Pizza","8750 S McClintock Dr","Tempe","AZ","85284",20,7,"3.142857142857143"
"zGPzn1cLCIJ0GNuQWsvteA","LV Sofa Factory","1501 W Sunset Rd","Henderson","NV","89014",16,9,"3.2222222222222223"
"KwnupxKttFQJBfibnqMhdQ","Home2 Suites By Hilton Cleveland Beachwood","3589 Park East Dr","Beachwood","OH","44122",7,4,"4.5"
"4oUBoG5Ui48wUSvy2rS4VQ","Beyond Beauty Lashes","2213 N Green Valley Pkwy, Ste 101","Henderson","NV","89014",65,64,"3.90625"
"WPn71QtxcDpefBmLyrKAfw","Sei Bella At Salon Boutique","17570 N 75th Ave, Ste 12","Glendale","AZ","85308",138,26,"4.8076923076923075"
"9yaFehP2nI9XBQg4t1Ztag","Land Rover Las Vegas","5255 W Sahara Ave","Las Vegas","NV","89146",85,54,"4.203703703703703"
"hFZX4EKI77iLYRjMb4kN7g","Kien Giang Food 2 Go","2719 Central Ave","Charlotte","NC","28205",47,8,"3.375"
"SGb2Z3iJzpYF0d8QGBFLLg","Hampton Inn Phoenix-Biltmore","2310 E Highland Ave","Phoenix","AZ","85016",236,34,"4.029411764705882"
"W4MGrorVjGwe-ioZF5ixjQ","Jamie''s Wine Bar","2501 E Telawa Trl","Phoenix","AZ","85016",4,3,"4.333333333333333"
"5Xzjb7ATQHCozQGedQTiyA","Sacks Sandwiches","35 E 9th St","Tempe","AZ","85281",249,35,"3.5142857142857142"
"rOPEJH3ZDQXcEAnUZ2M-eA","Megan''s Brows","7045 E 3rd Ave","Scottsdale","AZ","85251",2,5,"5"
"qRy6y8Trwm_2PD8h1QAusg","Colonial Grand at Scottsdale","6400 E Thomas Rd","Scottsdale","AZ","85251",100,7,"2.4285714285714284"
"ZVe2Nhq3J6bWuxceiC_2FA","McDonald''s","6335 E Greenway","Scottsdale","AZ","85254",146,17,"3"
"zY7qtXlXMSWYUea0C335ag","James and Gaye","Body Spa W, 8751 W Charleston Blvd, Ste 150, Room 26","Las Vegas","NV","89117",114,23,"4.3478260869565215"
"bEnCHV30ixbU5kRcJIt7Cw","AutoNation Buick GMC Henderson","330 North Gibson Rd","Henderson","NV","89014",102,31,"3.096774193548387"
"906K25R91F4s8-s2unPBBQ","The Amore Cosmetics","4215 Spring Mountain Rd, Ste B105","Las Vegas","NV","89102",28,13,"4.923076923076923"
"1uj0bdXWLIYTnFrpYdHGPw","Joe''s Auto","4312 W Union Hills Dr","Glendale","AZ","85308",31,15,"3.8"
"ocrm3AUlH_EVqYY6sPrStg","Yogurt Place","18561 N 59th Ave, Ste 130","Glendale","AZ","85308",7,5,"3.2"
"EAOLgzYGMK5TUOlAAKTipQ","Parlour a salon","10201 N Scottsdale Rd, Ste 37","Scottsdale","AZ","85253",20,11,"4.636363636363637"
"DP_RN_0ks1ZYFzLsWg6Izw","Bloom","8877 N Scottsdale Rd, Ste 402","Scottsdale","AZ","85253",94,54,"3.851851851851852"
"PgeVUSx_NdcAqIH09z1fBg","Glen''s Frozen Custard","922 E Apache Blvd, Ste 106","Tempe","AZ","85281",14,6,"3.8333333333333335"
"thLX_k20SPJ0KyusGTBIHw","Diego Pops","4338 N Scottsdale Rd","Scottsdale","AZ","85251",4580,479,"4.102296450939457"
"0UvhhpDm26cZwyitX7xJfA","Nail Creations","8125 W Sahara Ave, Ste 150","Las Vegas","NV","89117",24,10,"4.9"
"5eKk8dA1QtKaQr_5i_SCRw","Las Velas","21 Market Sq","Pittsburgh","PA","15222",383,125,"3.296"
"h0ufJy63QSFLUsNMKRP5ZA","Automotive Collision Services","640 S Smith Road","Tempe","AZ","85281",NULL,7,"5"
"I6RT5PL1ycDXsZgWBU-QZQ","Envogue Salon","4010 S Fort Apache, Ste 1","Las Vegas","NV","89147",40,29,"4.275862068965517"
"ibhjOdswOPhnp8ReUywnEA","Wendy''s","1301 W Craig Rd","Las Vegas","NV","89032",93,21,"1.8095238095238095"
"A7jbtXYFAZhErOW7xIQinA","Mother''s Korean Grill","4215 Spring Mountain Rd","Las Vegas","NV","89102",538,183,"2.9617486338797816"
"lORlFMAvKJKBaWefOfUrEg","The Coffee Studio","2415 E. Indian School Rd.","Phoenix","AZ","85016",10,5,"3.4"
"Z072pEHdos2Gjj3nMdR6uA","Luce Restaurant & Bar","214 N Tryon St, Ste J","Charlotte","NC","28202",195,115,"4.156521739130435"
"ZrGmqa0L68xR_Xq8_vJNcA","Teavana","7700 W Arrowhead Towne Ctr","Glendale","AZ","85308",72,13,"3.076923076923077"
"AphjO5M1wyQ3fgd42p1qqg","Ohana Salon","6870 E 5th Ave","Scottsdale","AZ","85251",111,48,"4.5625"
"ow_IvjN9qWwPyOzEQAYV3A","Eribertos Mexican Food","12725 West Indian School Rd, Ste A102","Avondale","AZ","85392",6,10,"3.9"
"Q_BDMqf4tLrS_44g38dqXQ","Casa Del Sol","3040 Cahill Main","Fitchburg","WI","53711",79,48,"3.5625"
"VgVRWIWrjlqZLxyVt1pSdw","Terror Town","17th & Smallman St","Pittsburgh","PA","15222",4,4,"3.5"
"5P2awiTn3BUGxqYGGc8wyA","Sears Auto Center","7785 Arrowhead Ctr","Glendale","AZ","85308",10,7,"3.142857142857143"
"WulorvKCLthiie2R703GYA","Bargain Barks","2948 E Bell Rd","Phoenix","AZ","85032",4,10,"3.2"
"0GbfFf9nIvdZwffmHOZ_TA","Pizza Hut","16846 W Bell Rd, Ste 114","Surprise","AZ","85374",25,11,"2.090909090909091"
"Bb3EWQBtgi3__27OrX1HwQ","The Mane Event","10271 S Eastern Ave, Ste 107","Henderson","NV","89052",7,10,"4.1"
"D4xv7_wwYpZEZar4DwwYYQ","Lucky Boy Burger Shop","3430 N 16th St","Phoenix","AZ","85016",571,189,"4.2063492063492065"
"u3K3mBv_2tQOR0iHV5rBlQ","Enrichment Facial & Wax Studio","4300 E Sunset Rd, Ste C-8, Sola Salon","Henderson","NV","89014",3,7,"4.571428571428571"
"TOwz3NrdCH-m26Cp_hbUNw","Nail Place","20783 North 83rd Ave, Ste 109","Peoria","AZ","85382",5,32,"4.5"
"zTgzmZGHnZyqA_4xn8Fvvw","Deluxe Nails","24559 Lorain Rd","North Olmsted","OH","44070",7,6,"4"
"a7X6_VW4ib7UJ4gzuQOxxA","L V Nails","785 W Warner Rd","Gilbert","AZ","85233",27,8,"4.25"
"ARWLV46iIa3Dvt1y8-SPpA","Ristorante Giuseppe","13610 N Scottsdale Rd, Ste 9","Scottsdale","AZ","85254",400,181,"4.320441988950276"
"yHEqnoB9JHg363Rj7G9f0A","Baroque Beauty Center","3100 S Durango Dr, Ste 102","Las Vegas","NV","89117",609,12,"5"
"6HJmFDFw775Jlbw_4wl4vg","Opendoor","6360 E Thomas Rd, Ste 201","Scottsdale","AZ","85251",7,30,"3.2666666666666666"
"L6qd3x0bHymyxub9dF7lIA","Cafe Noodle & Chinese Barbeque","4355 Spring Mountain Rd","Las Vegas","NV","89102",1441,179,"3.2737430167597763"
"XvBZBafJRvDi1HWbLggoKQ","Supreme Lunch Break","455 S 48th St, Ste 110","Tempe","AZ","85281",6,11,"3.7272727272727275"
"IDR77vHaQGkd2ZG4f6YRNg","The Pavilions On Central","1 W. Campbell Ave","Phoenix","AZ","85014",320,21,"3.9523809523809526"
"C72oYowwfN5dHnzfa_NlDg","The Joint Chiropractic","20280 N 59th Ave, Ste 107","Glendale","AZ","85308",25,17,"4.176470588235294"
"y-ytZFbfRWvYma9P4g7AYA","Fresh Cup","3429 S Jones Blvd","Las Vegas","NV","89146",1912,101,"4.188118811881188"
"iXbF7WiFE_k2kZ2eOTQBvw","Sephora","2206 E Williams Field Rd, Ste 114","Gilbert","AZ","85295",165,21,"3.9047619047619047"
"UmzMxhZpmhI4aD71KJM6Sg","Filiberto''s","1397 E Williams Field Rd, Ste 101","Gilbert","AZ","85295",272,61,"2.3934426229508197"
"IFv68tPQFUmEOJGRDmo2Xw","Michael Coxen - Realty One Group","10750 W Charleston Blvd, Ste 180","Las Vegas","NV","89135",NULL,3,"5"
"svFq2-4Yv5bIXtB2EK24Ow","Postino Kierland","7030 E Greenway Pkwy","Scottsdale","AZ","85254",678,150,"4.173333333333333"
"iMEEINp2L7Q_iShUeRY_SA","Celebrity Tanning","2938 N Hayden Rd","Scottsdale","AZ","85251",246,8,"4.125"
"gOZXy-K0VKjW4MZzAbL1Pg","Hendrick Volkswagen of Concord","7500 Hendrick Auto Plz NW","Concord","NC","28027",11,8,"4.5"
"EJCIWlH1eUnThIMROAkLYw","Forever 21","1300 W Sunset Rd, Ste 2229","Henderson","NV","89014",117,12,"2.3333333333333335"
"j44rZzlLtTkGltqcPoX4Og","ANGL","410 S Rampart Blvd, Ste 155","Las Vegas","NV","89145",37,10,"3.6"
"ZrEwlRtN6kN2y81uX7o97A","San Melia Apartment Homes","14435 S 48th St","Phoenix","AZ","85044",15,10,"3.6"
"Euz2AtmK34obms6t6vHMOA","Thrifty Ice Cream","3675 S Durango Dr","Las Vegas","NV","89147",92,12,"4"
"E9QTQ4DOKo1UsGNmMX8sGQ","Oscar Nails & Spa","5100 S McClintock Dr, Ste 104","Tempe","AZ","85282",6,7,"5"
"0FpOCRNMoHD3GKlPG4pIig","Symphony Hall","75 N 2nd St","Phoenix","AZ","85004",837,55,"4.236363636363636"
"t8uMbYL3qcuD8AkwqNprPw","McDonald''s","1945 E Baseline Rd","Gilbert","AZ","85233",141,18,"1.6666666666666667"
"WtkzllWKYCEmN85E7fMBUw","Papa Sam''s Chicago Style Pizzeria","4330 W Union Hills Dr","Glendale","AZ","85308",15,47,"3.25531914893617"
"xj3sCzxIwQMabZbkcTZ-iw","The Bespoke Salon","4211 N Winfield Scott Plz","Scottsdale","AZ","85251",47,26,"4.653846153846154"
"_V_DIoILUxJX2dr3cqB4Yg","The Glam Parlor & Day Spa","2936 N 67th Pl","Scottsdale","AZ","85251",22,14,"4.714285714285714"
"QjZNLqhYjGSSH3yyjB8fmA","Camden Sotelo","615 E Weber Dr","Tempe","AZ","85281",39,14,"4.785714285714286"
"hLooQDEtgw37K_ajhvm4Xg","Rosati''s Pizza Sports Pub","7570 E 6th Ave","Scottsdale","AZ","85251",257,67,"3.5970149253731343"
"HNQzTcyaW3PwJ2oC8vKWHw","Filiberto''s","3504 W Northern Ave","Phoenix","AZ","85051",33,12,"2.75"
"UHj6m5EZENbgUFE6cdlxMQ","Residence Inn Tempe Downtown/University","510 S Forest Ave","Tempe","AZ","85281",84,23,"4.391304347826087"
"pOidKp4POMXsnAXWo921fw","Quality Inn At Asu","1375 E University Dr","Tempe","AZ","85281",31,9,"3"
"Zy3H2s4w1rDCClotfMZ6Tw","Dallas Steele, DDS","19420 N 59th Ave, Ste D-400, Arrowhead Foothills Dentistry","Glendale","AZ","85308",22,14,"4.928571428571429"
"62T0306__aAdjpBlFcDnQA","Regal Nails Salon and Spa","21655 N Lake Pleasant Pkwy","Peoria","AZ","85382",9,8,"4.875"
"QQXylGKTzu2XdPY_1usLcA","Augusta Apartment Homes","10175 Spencer St","Las Vegas","NV","89183",29,5,"2.8"
"rdZRHPoTmKd7fKnEJLjCDA","Autozone","3455 S Decatur Blvd","Las Vegas","NV","89102",142,23,"3.6956521739130435"
"GkYPYQC_H_gKWsalG7dk8A","Bridges Restaurant","100 Lytton Ave","Pittsburgh","PA","15213",32,6,"2.5"
"yh-NN-dCaxxleNcI-_bsUA","El Dorado''s","1331 S Water St","Kent","OH","44240",12,5,"2.8"
"v9ZRK2k85eFlZ6rLYVbMqQ","Jersey Mike''s Subs","4603 East Cactus Rd","Phoenix","AZ","85032",60,22,"3.1363636363636362"
"FOIXozPYq11mU407XIpv_A","3 Margaritas","1717 S Rural Rd","Tempe","AZ","85281",4,10,"2.9"
"TaRpPKpoANfKd7av6KBMlw","Over Easy","149 S Farmer Ave","Tempe","AZ","85281",42,15,"3.466666666666667"
"VR2LTEsJByan97fcYRkl5w","Mariscos El Mariachi","552 N Eastern Ave","Las Vegas","NV","89101",36,12,"3.8333333333333335"
"bExRK7F4As0o4CdEHUMFcw","Refined Nails & Spa","7942 W Bell Rd, Ste C8","Glendale","AZ","85308",20,19,"4.157894736842105"
